,Unnamed: 0,keyword,location,polarity,date,quater
1773146,1773146,ГАЗ,Belarus,1.0,2018-11-27,4
1775035,1775035,КАМАЗ,Belarus,1.0,2018-10-24,4
1775036,1775036,КАМАЗ,Belarus,-0.33333333330000003,2018-10-21,4
1775037,1775037,КАМАЗ,Belarus,-1.0,2018-10-15,4
1775038,1775038,КАМАЗ,Belarus,0.30952380949999997,2018-10-15,4
1775039,1775039,КАМАЗ,Belarus,-0.6000000000000001,2018-10-12,4
1775040,1775040,КАМАЗ,Belarus,-0.2,2018-10-11,4
1775041,1775041,КАМАЗ,Belarus,1.0,2018-10-11,4
1775042,1775042,КАМАЗ,Belarus,0.0,2018-10-10,4
1775043,1775043,КАМАЗ,Belarus,0.0,2018-10-10,4
1775044,1775044,КАМАЗ,Belarus,0.11111111109999999,2018-10-10,4
1775045,1775045,КАМАЗ,Belarus,-1.0,2018-10-10,4
1775046,1775046,КАМАЗ,Belarus,-1.0,2018-10-09,4
1775047,1775047,КАМАЗ,Belarus,-0.33333333330000003,2018-10-09,4
1775048,1775048,КАМАЗ,Belarus,-1.0,2018-10-09,4
1775049,1775049,КАМАЗ,Belarus,0.0,2018-10-07,4
1775524,1775524,ГАЗ,Belarus,0.4375,2018-12-08,4
1775540,1775540,ГАЗ,Belarus,0.0,2018-12-08,4
1778097,1778097,ГАЗ,Belarus,0.11111111109999999,2018-12-03,4
1779090,1779090,ГАЗ,Belarus,-1.0,2018-12-03,4
1780663,1780663,ГАЗ,Belarus,0.15,2018-12-06,4
1780667,1780667,ГАЗ,Belarus,0.2857142857,2018-12-06,4
1781697,1781697,ГАЗ,Belarus,-0.1320754717,2018-12-04,4
1781713,1781713,ГАЗ,Belarus,0.21052631579999997,2018-12-04,4
1781722,1781722,ГАЗ,Belarus,0.6000000000000001,2018-12-04,4
1781731,1781731,ГАЗ,Belarus,0.3904761905,2018-12-03,4
1784962,1784962,ГАЗ,Belarus,0.4545454545000001,2018-11-15,4
1785421,1785421,ГАЗ,Belarus,0.224137931,2018-12-10,4
1786018,1786018,ГАЗ,Belarus,0.0967741935,2018-11-23,4
1787148,1787148,ГАЗ,Belarus,0.125,2018-12-08,4
1787152,1787152,ГАЗ,Belarus,0.2941176471,2018-12-08,4
1791179,1791179,ГАЗ,Belarus,0.75,2018-12-03,4
1791187,1791187,ГАЗ,Belarus,-0.14814814810000002,2018-12-02,4
1791492,1791492,ГАЗ,Belarus,-0.33333333330000003,2018-11-03,4
1791548,1791548,ГАЗ,Belarus,-0.5428571429,2018-11-01,4
1791549,1791549,ГАЗ,Belarus,-0.0769230769,2018-11-01,4
1791550,1791550,ГАЗ,Belarus,0.8461538462,2018-11-01,4
1791551,1791551,ГАЗ,Belarus,0.5238095238,2018-11-01,4
1791552,1791552,ГАЗ,Belarus,0.33333333330000003,2018-11-01,4
1791553,1791553,ГАЗ,Belarus,0.3114754098,2018-11-01,4
1791554,1791554,ГАЗ,Belarus,0.3076923077,2018-11-01,4
1791555,1791555,ГАЗ,Belarus,1.0,2018-11-01,4
1791556,1791556,ГАЗ,Belarus,0.3076923077,2018-10-31,4
1791557,1791557,ГАЗ,Belarus,0.0,2018-10-31,4
1791558,1791558,ГАЗ,Belarus,0.4,2018-10-31,4
1791559,1791559,ГАЗ,Belarus,-0.2941176471,2018-10-31,4
1791560,1791560,ГАЗ,Belarus,-0.5,2018-10-31,4
1791561,1791561,ГАЗ,Belarus,0.2727272727,2018-10-31,4
1791562,1791562,ГАЗ,Belarus,-0.25,2018-10-31,4
1791563,1791563,ГАЗ,Belarus,0.0,2018-10-30,4
1791564,1791564,ГАЗ,Belarus,0.0,2018-10-30,4
1791565,1791565,ГАЗ,Belarus,0.0,2018-10-30,4
1791566,1791566,ГАЗ,Belarus,-0.0952380952,2018-10-30,4
1791567,1791567,ГАЗ,Belarus,0.10638297869999999,2018-10-30,4
1791568,1791568,ГАЗ,Belarus,0.0,2018-10-30,4
1791569,1791569,ГАЗ,Belarus,0.33333333330000003,2018-10-30,4
1791570,1791570,ГАЗ,Belarus,0.0,2018-10-30,4
1791571,1791571,ГАЗ,Belarus,0.36842105259999997,2018-10-30,4
1791572,1791572,ГАЗ,Belarus,1.0,2018-10-29,4
1791573,1791573,ГАЗ,Belarus,0.0,2018-10-29,4
1791574,1791574,ГАЗ,Belarus,0.0,2018-10-29,4
1791575,1791575,ГАЗ,Belarus,-0.0909090909,2018-10-29,4
1791576,1791576,ГАЗ,Belarus,0.4137931034,2018-10-29,4
1791577,1791577,ГАЗ,Belarus,0.22222222219999999,2018-10-28,4
1791578,1791578,ГАЗ,Belarus,0.15789473680000002,2018-10-28,4
1791579,1791579,ГАЗ,Belarus,0.1764705882,2018-10-28,4
1791580,1791580,ГАЗ,Belarus,0.4666666667,2018-10-28,4
1791581,1791581,ГАЗ,Belarus,-1.0,2018-10-28,4
1791582,1791582,ГАЗ,Belarus,0.1466666667,2018-10-27,4
1791583,1791583,ГАЗ,Belarus,0.0416666667,2018-10-27,4
1791584,1791584,ГАЗ,Belarus,0.33333333330000003,2018-10-27,4
1791585,1791585,ГАЗ,Belarus,-1.0,2018-10-27,4
1791586,1791586,ГАЗ,Belarus,-1.0,2018-10-27,4
1791587,1791587,ГАЗ,Belarus,-0.75,2018-10-27,4
1791588,1791588,ГАЗ,Belarus,-1.0,2018-10-27,4
1791589,1791589,ГАЗ,Belarus,0.4459459459,2018-10-26,4
1791590,1791590,ГАЗ,Belarus,-0.037037037,2018-10-26,4
1791591,1791591,ГАЗ,Belarus,1.0,2018-10-26,4
1791592,1791592,ГАЗ,Belarus,0.6666666667000001,2018-10-26,4
1791593,1791593,ГАЗ,Belarus,1.0,2018-10-26,4
1791594,1791594,ГАЗ,Belarus,1.0,2018-10-26,4
1791595,1791595,ГАЗ,Belarus,0.8095238095,2018-10-26,4
1791596,1791596,ГАЗ,Belarus,-0.2727272727,2018-10-26,4
1791597,1791597,ГАЗ,Belarus,-0.33333333330000003,2018-10-26,4
1791598,1791598,ГАЗ,Belarus,1.0,2018-10-26,4
1791599,1791599,ГАЗ,Belarus,0.33333333330000003,2018-10-26,4
1793171,1793171,ГАЗ,Belarus,-0.6363636364,2018-11-26,4
1793193,1793193,ГАЗ,Belarus,-0.4,2018-11-25,4
1793252,1793252,ГАЗ,Belarus,0.14285714289999998,2018-12-03,4
1793892,1793892,ГАЗ,Belarus,0.1612903226,2018-11-16,4
1793893,1793893,ГАЗ,Belarus,-0.0476190476,2018-11-16,4
1793894,1793894,ГАЗ,Belarus,0.0,2018-11-16,4
1793895,1793895,ГАЗ,Belarus,0.0,2018-11-16,4
1793896,1793896,ГАЗ,Belarus,0.05,2018-11-16,4
1793898,1793898,ГАЗ,Belarus,0.0,2018-11-16,4
1793899,1793899,ГАЗ,Belarus,0.0,2018-11-16,4
1793900,1793900,ГАЗ,Belarus,-0.0476190476,2018-11-16,4
1793901,1793901,ГАЗ,Belarus,0.0,2018-11-16,4
1793902,1793902,ГАЗ,Belarus,0.1739130435,2018-11-16,4
1793903,1793903,ГАЗ,Belarus,0.3666666667,2018-11-16,4
1793904,1793904,ГАЗ,Belarus,0.1641791045,2018-11-16,4
1793905,1793905,ГАЗ,Belarus,1.0,2018-11-16,4
1793906,1793906,ГАЗ,Belarus,0.0886075949,2018-11-15,4
1793907,1793907,ГАЗ,Belarus,-0.14285714289999998,2018-11-15,4
1793908,1793908,ГАЗ,Belarus,0.0,2018-11-15,4
1793909,1793909,ГАЗ,Belarus,-0.2727272727,2018-11-15,4
1793910,1793910,ГАЗ,Belarus,0.0204081633,2018-11-15,4
1793911,1793911,ГАЗ,Belarus,-0.25,2018-11-15,4
1793912,1793912,ГАЗ,Belarus,0.29577464789999997,2018-11-15,4
1793913,1793913,ГАЗ,Belarus,0.0,2018-11-15,4
1793914,1793914,ГАЗ,Belarus,0.8823529412000001,2018-11-15,4
1793915,1793915,ГАЗ,Belarus,-1.0,2018-11-15,4
1793916,1793916,ГАЗ,Belarus,0.0,2018-11-15,4
1793917,1793917,ГАЗ,Belarus,-0.14285714289999998,2018-11-15,4
1793918,1793918,ГАЗ,Belarus,0.0,2018-11-14,4
1793919,1793919,ГАЗ,Belarus,-0.0612244898,2018-11-14,4
1793920,1793920,ГАЗ,Belarus,0.0769230769,2018-11-14,4
1793921,1793921,ГАЗ,Belarus,-0.1034482759,2018-11-14,4
1793923,1793923,ГАЗ,Belarus,0.5333333333,2018-11-14,4
1793924,1793924,ГАЗ,Belarus,0.0,2018-11-14,4
1793925,1793925,ГАЗ,Belarus,-0.33333333330000003,2018-11-14,4
1793926,1793926,ГАЗ,Belarus,-0.33333333330000003,2018-11-14,4
1793927,1793927,ГАЗ,Belarus,0.33333333330000003,2018-11-14,4
1793928,1793928,ГАЗ,Belarus,-0.2,2018-11-14,4
1793929,1793929,ГАЗ,Belarus,-0.1818181818,2018-11-14,4
1793930,1793930,ГАЗ,Belarus,0.0769230769,2018-11-13,4
1793931,1793931,ГАЗ,Belarus,0.11111111109999999,2018-11-13,4
1793932,1793932,ГАЗ,Belarus,0.6000000000000001,2018-11-13,4
1793933,1793933,ГАЗ,Belarus,-0.0769230769,2018-11-13,4
1793935,1793935,ГАЗ,Belarus,-0.1666666667,2018-11-13,4
1793936,1793936,ГАЗ,Belarus,0.42857142859999997,2018-11-13,4
1793937,1793937,ГАЗ,Belarus,-0.027027027,2018-11-13,4
1793938,1793938,ГАЗ,Belarus,0.33333333330000003,2018-11-13,4
1793939,1793939,ГАЗ,Belarus,0.27586206900000004,2018-11-13,4
1793940,1793940,ГАЗ,Belarus,0.23076923079999997,2018-11-13,4
1793941,1793941,ГАЗ,Belarus,-0.2727272727,2018-11-13,4
1793942,1793942,ГАЗ,Belarus,0.6923076923,2018-11-13,4
1793943,1793943,ГАЗ,Belarus,0.24705882350000002,2018-11-13,4
1793944,1793944,ГАЗ,Belarus,0.4339622642,2018-11-13,4
1793945,1793945,ГАЗ,Belarus,0.2820512821,2018-11-13,4
1793946,1793946,ГАЗ,Belarus,0.3023255814,2018-11-13,4
1793947,1793947,ГАЗ,Belarus,0.2631578947,2018-11-12,4
1793948,1793948,ГАЗ,Belarus,-0.33333333330000003,2018-11-12,4
1793949,1793949,ГАЗ,Belarus,0.0,2018-11-12,4
1793950,1793950,ГАЗ,Belarus,0.8181818181999999,2018-11-12,4
1793951,1793951,ГАЗ,Belarus,0.0,2018-11-12,4
1793952,1793952,ГАЗ,Belarus,0.7142857143000001,2018-11-12,4
1793953,1793953,ГАЗ,Belarus,0.0,2018-11-11,4
1793954,1793954,ГАЗ,Belarus,0.0967741935,2018-11-11,4
1794854,1794854,ГАЗ,Belarus,0.4615384615,2018-12-03,4
1795167,1795167,ГАЗ,Belarus,0.40350877189999995,2018-10-16,4
1795209,1795209,ГАЗ,Belarus,0.6470588235,2018-12-04,4
1795213,1795213,ГАЗ,Belarus,0.0,2018-12-04,4
1795521,1795521,ГАЗ,Belarus,-0.22222222219999999,2018-12-06,4
1795560,1795560,ГАЗ,Belarus,-0.2,2018-12-06,4
1795887,1795887,ГАЗ,Belarus,0.17460317460000002,2018-12-07,4
1797199,1797199,ГАЗ,Belarus,0.4150943396,2018-11-09,4
1799779,1799779,ГАЗ,Belarus,-0.0476190476,2018-11-03,4
1803602,1803602,ГАЗ,Belarus,-0.05882352940000001,2018-10-21,4
1803603,1803603,ГАЗ,Belarus,0.5263157895,2018-10-21,4
1803604,1803604,ГАЗ,Belarus,0.0,2018-10-20,4
1803605,1803605,ГАЗ,Belarus,0.0,2018-10-20,4
1803606,1803606,ГАЗ,Belarus,-0.6666666667000001,2018-10-20,4
1803607,1803607,ГАЗ,Belarus,0.0,2018-10-20,4
1803608,1803608,ГАЗ,Belarus,0.7777777778,2018-10-20,4
1803609,1803609,ГАЗ,Belarus,0.25,2018-10-20,4
1803610,1803610,ГАЗ,Belarus,0.1904761905,2018-10-20,4
1803611,1803611,ГАЗ,Belarus,0.6521739129999999,2018-10-20,4
1803612,1803612,ГАЗ,Belarus,0.0666666667,2018-10-19,4
1803613,1803613,ГАЗ,Belarus,0.33333333330000003,2018-10-19,4
1803614,1803614,ГАЗ,Belarus,-0.125,2018-10-19,4
1803615,1803615,ГАЗ,Belarus,-0.33333333330000003,2018-10-19,4
1803616,1803616,ГАЗ,Belarus,0.0,2018-10-19,4
1803617,1803617,ГАЗ,Belarus,0.33333333330000003,2018-10-19,4
1803618,1803618,ГАЗ,Belarus,0.11111111109999999,2018-10-19,4
1803619,1803619,ГАЗ,Belarus,-0.2,2018-10-19,4
1803620,1803620,ГАЗ,Belarus,1.0,2018-10-19,4
1803621,1803621,ГАЗ,Belarus,0.1666666667,2018-10-19,4
1803622,1803622,ГАЗ,Belarus,0.33333333330000003,2018-10-19,4
1803623,1803623,ГАЗ,Belarus,-0.0909090909,2018-10-19,4
1803624,1803624,ГАЗ,Belarus,0.0,2018-10-19,4
1803625,1803625,ГАЗ,Belarus,0.1707317073,2018-10-19,4
1803626,1803626,ГАЗ,Belarus,0.23076923079999997,2018-10-19,4
1803627,1803627,ГАЗ,Belarus,0.4666666667,2018-10-19,4
1803628,1803628,ГАЗ,Belarus,0.11111111109999999,2018-10-19,4
1803629,1803629,ГАЗ,Belarus,0.0,2018-10-18,4
1803630,1803630,ГАЗ,Belarus,0.0,2018-10-18,4
1803631,1803631,ГАЗ,Belarus,0.4666666667,2018-10-18,4
1803632,1803632,ГАЗ,Belarus,0.0,2018-10-18,4
1803633,1803633,ГАЗ,Belarus,-0.0666666667,2018-10-18,4
1803634,1803634,ГАЗ,Belarus,0.22222222219999999,2018-10-18,4
1803636,1803636,ГАЗ,Belarus,0.0857142857,2018-10-18,4
1803637,1803637,ГАЗ,Belarus,0.0,2018-10-18,4
1803638,1803638,ГАЗ,Belarus,0.33333333330000003,2018-10-18,4
1803640,1803640,ГАЗ,Belarus,0.2631578947,2018-10-18,4
1803641,1803641,ГАЗ,Belarus,0.0,2018-10-18,4
1803642,1803642,ГАЗ,Belarus,-1.0,2018-10-17,4
1803643,1803643,ГАЗ,Belarus,0.25,2018-10-17,4
1803644,1803644,ГАЗ,Belarus,0.0,2018-10-17,4
1803645,1803645,ГАЗ,Belarus,0.42105263159999995,2018-10-17,4
1803647,1803647,ГАЗ,Belarus,0.0,2018-10-17,4
1803648,1803648,ГАЗ,Belarus,0.0,2018-10-17,4
1803649,1803649,ГАЗ,Belarus,0.0,2018-10-17,4
1803650,1803650,ГАЗ,Belarus,0.0,2018-10-17,4
1803651,1803651,ГАЗ,Belarus,0.2,2018-10-17,4
1803652,1803652,ГАЗ,Belarus,0.1904761905,2018-10-17,4
1803653,1803653,ГАЗ,Belarus,0.5,2018-10-17,4
1803654,1803654,ГАЗ,Belarus,0.11111111109999999,2018-10-17,4
1803655,1803655,ГАЗ,Belarus,0.0,2018-10-16,4
1803656,1803656,ГАЗ,Belarus,0.04,2018-10-16,4
1803657,1803657,ГАЗ,Belarus,-0.0909090909,2018-10-16,4
1803658,1803658,ГАЗ,Belarus,-0.037037037,2018-10-16,4
1803659,1803659,ГАЗ,Belarus,0.0,2018-10-16,4
1803660,1803660,ГАЗ,Belarus,0.016949152500000002,2018-10-16,4
1803661,1803661,ГАЗ,Belarus,0.6363636364,2018-10-16,4
1803662,1803662,ГАЗ,Belarus,0.0,2018-10-16,4
1803663,1803663,ГАЗ,Belarus,0.5555555556,2018-10-16,4
1803664,1803664,ГАЗ,Belarus,0.0,2018-10-16,4
1803665,1803665,ГАЗ,Belarus,0.6363636364,2018-10-16,4
1803666,1803666,ГАЗ,Belarus,-0.42857142859999997,2018-10-15,4
1803667,1803667,ГАЗ,Belarus,0.2558139535,2018-10-15,4
1803668,1803668,ГАЗ,Belarus,-0.6000000000000001,2018-10-15,4
1804424,1804424,ГАЗ,Belarus,0.1818181818,2018-10-23,4
1804425,1804425,ГАЗ,Belarus,0.12820512820000002,2018-10-23,4
1804852,1804852,ГАЗ,Belarus,0.0,2018-12-09,4
1804854,1804854,ГАЗ,Belarus,0.5,2018-12-09,4
1804862,1804862,ГАЗ,Belarus,1.0,2018-12-09,4
1804865,1804865,ГАЗ,Belarus,1.0,2018-12-09,4
1804867,1804867,ГАЗ,Belarus,1.0,2018-12-09,4
1804883,1804883,ГАЗ,Belarus,1.0,2018-12-08,4
1804898,1804898,ГАЗ,Belarus,0.3888888889,2018-12-08,4
1805018,1805018,ГАЗ,Belarus,-0.2631578947,2018-10-25,4
1805019,1805019,ГАЗ,Belarus,0.0,2018-10-25,4
1805020,1805020,ГАЗ,Belarus,0.0,2018-10-25,4
1805021,1805021,ГАЗ,Belarus,-0.36,2018-10-25,4
1805022,1805022,ГАЗ,Belarus,-0.36,2018-10-25,4
1805023,1805023,ГАЗ,Belarus,0.5,2018-10-25,4
1805024,1805024,ГАЗ,Belarus,-0.33333333330000003,2018-10-25,4
1805025,1805025,ГАЗ,Belarus,0.0,2018-10-25,4
1805026,1805026,ГАЗ,Belarus,1.0,2018-10-25,4
1805027,1805027,ГАЗ,Belarus,0.10526315789999999,2018-10-25,4
1805028,1805028,ГАЗ,Belarus,0.0,2018-10-24,4
1805029,1805029,ГАЗ,Belarus,0.0714285714,2018-10-24,4
1805030,1805030,ГАЗ,Belarus,0.0,2018-10-24,4
1805031,1805031,ГАЗ,Belarus,0.23076923079999997,2018-10-24,4
1805032,1805032,ГАЗ,Belarus,0.2602739726,2018-10-24,4
1805033,1805033,ГАЗ,Belarus,0.2592592593,2018-10-24,4
1805034,1805034,ГАЗ,Belarus,-1.0,2018-10-24,4
1805035,1805035,ГАЗ,Belarus,1.0,2018-10-24,4
1805036,1805036,ГАЗ,Belarus,0.6363636364,2018-10-24,4
1805037,1805037,ГАЗ,Belarus,0.75,2018-10-24,4
1805038,1805038,ГАЗ,Belarus,0.0,2018-10-24,4
1805039,1805039,ГАЗ,Belarus,-1.0,2018-10-24,4
1805040,1805040,ГАЗ,Belarus,0.0,2018-10-23,4
1805041,1805041,ГАЗ,Belarus,0.2727272727,2018-10-23,4
1805042,1805042,ГАЗ,Belarus,0.5555555556,2018-10-23,4
1805043,1805043,ГАЗ,Belarus,1.0,2018-10-23,4
1805044,1805044,ГАЗ,Belarus,0.15789473680000002,2018-10-23,4
1805045,1805045,ГАЗ,Belarus,0.0,2018-10-23,4
1805046,1805046,ГАЗ,Belarus,0.0,2018-10-23,4
1805047,1805047,ГАЗ,Belarus,0.0,2018-10-23,4
1805048,1805048,ГАЗ,Belarus,0.6000000000000001,2018-10-23,4
1805049,1805049,ГАЗ,Belarus,0.0,2018-10-23,4
1805050,1805050,ГАЗ,Belarus,0.0,2018-10-23,4
1805051,1805051,ГАЗ,Belarus,1.0,2018-10-23,4
1805052,1805052,ГАЗ,Belarus,0.5,2018-10-23,4
1805053,1805053,ГАЗ,Belarus,0.7142857143000001,2018-10-23,4
1805054,1805054,ГАЗ,Belarus,0.33333333330000003,2018-10-23,4
1805055,1805055,ГАЗ,Belarus,0.33333333330000003,2018-10-23,4
1805056,1805056,ГАЗ,Belarus,-0.7142857143000001,2018-10-23,4
1805057,1805057,ГАЗ,Belarus,0.2,2018-10-23,4
1805058,1805058,ГАЗ,Belarus,0.40350877189999995,2018-10-23,4
1805059,1805059,ГАЗ,Belarus,1.0,2018-10-23,4
1805060,1805060,ГАЗ,Belarus,0.14285714289999998,2018-10-23,4
1805061,1805061,ГАЗ,Belarus,0.75,2018-10-23,4
1805062,1805062,ГАЗ,Belarus,0.5,2018-10-23,4
1805063,1805063,ГАЗ,Belarus,1.0,2018-10-23,4
1805064,1805064,ГАЗ,Belarus,0.0769230769,2018-10-23,4
1805065,1805065,ГАЗ,Belarus,1.0,2018-10-23,4
1805066,1805066,ГАЗ,Belarus,1.0,2018-10-23,4
1805067,1805067,ГАЗ,Belarus,0.10638297869999999,2018-10-22,4
1805068,1805068,ГАЗ,Belarus,0.3225806452,2018-10-22,4
1805069,1805069,ГАЗ,Belarus,0.35000000000000003,2018-10-22,4
1805070,1805070,ГАЗ,Belarus,0.4666666667,2018-10-22,4
1805071,1805071,ГАЗ,Belarus,0.33333333330000003,2018-10-22,4
1805072,1805072,ГАЗ,Belarus,0.11111111109999999,2018-10-22,4
1805073,1805073,ГАЗ,Belarus,0.0697674419,2018-10-22,4
1805074,1805074,ГАЗ,Belarus,0.2857142857,2018-10-22,4
1805075,1805075,ГАЗ,Belarus,0.0,2018-10-21,4
1805076,1805076,ГАЗ,Belarus,0.0,2018-10-21,4
1805077,1805077,ГАЗ,Belarus,0.0,2018-10-21,4
1805482,1805482,ГАЗ,Belarus,0.3714285714,2018-12-08,4
1805489,1805489,ГАЗ,Belarus,0.13725490199999998,2018-12-08,4
1805493,1805493,ГАЗ,Belarus,0.20930232559999998,2018-12-08,4
1806590,1806590,КАМАЗ,Belarus,0.2,2018-11-19,4
1806591,1806591,КАМАЗ,Belarus,-0.028571428599999997,2018-11-16,4
1806592,1806592,КАМАЗ,Belarus,0.2380952381,2018-10-05,4
1806611,1806611,ГАЗ,Belarus,0.0476190476,2018-12-08,4
1809057,1809057,ГАЗ,Belarus,-0.31092436970000004,2018-11-27,4
1809058,1809058,ГАЗ,Belarus,0.0869565217,2018-11-27,4
1809059,1809059,ГАЗ,Belarus,-0.30909090910000003,2018-11-27,4
1809060,1809060,ГАЗ,Belarus,0.0,2018-11-27,4
1809061,1809061,ГАЗ,Belarus,0.33333333330000003,2018-11-27,4
1809062,1809062,ГАЗ,Belarus,0.7647058823999999,2018-11-27,4
1809063,1809063,ГАЗ,Belarus,0.0769230769,2018-11-27,4
1809064,1809064,ГАЗ,Belarus,0.0,2018-11-27,4
1809065,1809065,ГАЗ,Belarus,-0.2,2018-11-27,4
1809066,1809066,ГАЗ,Belarus,-0.2380952381,2018-11-26,4
1809067,1809067,ГАЗ,Belarus,0.5076923077000001,2018-11-26,4
1809068,1809068,ГАЗ,Belarus,0.0,2018-11-26,4
1809069,1809069,ГАЗ,Belarus,0.0,2018-11-26,4
1809070,1809070,ГАЗ,Belarus,0.1333333333,2018-11-26,4
1809071,1809071,ГАЗ,Belarus,0.1836734694,2018-11-26,4
1809072,1809072,ГАЗ,Belarus,0.52,2018-11-26,4
1809073,1809073,ГАЗ,Belarus,0.0,2018-11-26,4
1809075,1809075,ГАЗ,Belarus,0.6000000000000001,2018-11-26,4
1809076,1809076,ГАЗ,Belarus,-1.0,2018-11-26,4
1809077,1809077,ГАЗ,Belarus,0.25,2018-11-26,4
1809078,1809078,ГАЗ,Belarus,-0.5,2018-11-26,4
1809079,1809079,ГАЗ,Belarus,-0.11111111109999999,2018-11-26,4
1809080,1809080,ГАЗ,Belarus,-0.33333333330000003,2018-11-26,4
1809081,1809081,ГАЗ,Belarus,-0.2,2018-11-26,4
1809082,1809082,ГАЗ,Belarus,-0.4,2018-11-25,4
1809083,1809083,ГАЗ,Belarus,-0.23076923079999997,2018-11-25,4
1809084,1809084,ГАЗ,Belarus,0.0,2018-11-25,4
1809085,1809085,ГАЗ,Belarus,-0.5,2018-11-25,4
1809086,1809086,ГАЗ,Belarus,-1.0,2018-11-25,4
1809087,1809087,ГАЗ,Belarus,-0.2777777778,2018-11-25,4
1809088,1809088,ГАЗ,Belarus,0.2110091743,2018-11-25,4
1809089,1809089,ГАЗ,Belarus,0.21904761900000005,2018-11-25,4
1809090,1809090,ГАЗ,Belarus,-1.0,2018-11-25,4
1809091,1809091,ГАЗ,Belarus,0.2,2018-11-25,4
1809092,1809092,ГАЗ,Belarus,-0.5,2018-11-25,4
1809093,1809093,ГАЗ,Belarus,0.4814814815,2018-11-25,4
1809094,1809094,ГАЗ,Belarus,-0.5,2018-11-24,4
1809095,1809095,ГАЗ,Belarus,-0.0909090909,2018-11-24,4
1809096,1809096,ГАЗ,Belarus,0.33333333330000003,2018-11-24,4
1809097,1809097,ГАЗ,Belarus,-0.25,2018-11-24,4
1809098,1809098,ГАЗ,Belarus,0.0,2018-11-24,4
1809099,1809099,ГАЗ,Belarus,-0.0625,2018-11-24,4
1809100,1809100,ГАЗ,Belarus,-0.4,2018-11-24,4
1809101,1809101,ГАЗ,Belarus,-0.33333333330000003,2018-11-24,4
1809102,1809102,ГАЗ,Belarus,0.6428571429000001,2018-11-24,4
1809103,1809103,ГАЗ,Belarus,0.0,2018-11-24,4
1809104,1809104,ГАЗ,Belarus,0.0,2018-11-24,4
1809105,1809105,ГАЗ,Belarus,0.0,2018-11-24,4
1809106,1809106,ГАЗ,Belarus,0.2173913043,2018-11-24,4
1809107,1809107,ГАЗ,Belarus,-0.33333333330000003,2018-11-24,4
1809108,1809108,ГАЗ,Belarus,0.0,2018-11-24,4
1809109,1809109,ГАЗ,Belarus,-0.34020618560000004,2018-11-24,4
1809110,1809110,ГАЗ,Belarus,0.0909090909,2018-11-24,4
1809111,1809111,ГАЗ,Belarus,0.35877862600000004,2018-11-23,4
1809112,1809112,ГАЗ,Belarus,-0.0697674419,2018-11-23,4
1809494,1809494,ГАЗ,Belarus,0.40425531909999995,2018-12-07,4
1812366,1812366,ГАЗ,Belarus,0.4594594595000001,2018-12-07,4
1812381,1812381,ГАЗ,Belarus,0.375,2018-12-07,4
1812383,1812383,ГАЗ,Belarus,0.2,2018-12-07,4
1814486,1814486,ГАЗ,Belarus,0.1851851852,2018-12-04,4
1815110,1815110,ГАЗ,Belarus,0.33333333330000003,2018-12-07,4
1815114,1815114,ГАЗ,Belarus,0.5555555556,2018-12-07,4
1815117,1815117,ГАЗ,Belarus,0.0,2018-12-07,4
1815119,1815119,ГАЗ,Belarus,0.0,2018-12-07,4
1815123,1815123,ГАЗ,Belarus,0.3904761905,2018-12-07,4
1815127,1815127,ГАЗ,Belarus,0.36633663369999997,2018-12-07,4
1815144,1815144,ГАЗ,Belarus,0.4453781513,2018-12-07,4
1815146,1815146,ГАЗ,Belarus,-0.42857142859999997,2018-12-07,4
1815154,1815154,ГАЗ,Belarus,0.5555555556,2018-12-06,4
1815157,1815157,ГАЗ,Belarus,-0.3043478261,2018-12-06,4
1815160,1815160,ГАЗ,Belarus,0.25663716810000003,2018-12-06,4
1815163,1815163,ГАЗ,Belarus,0.30120481930000004,2018-12-06,4
1815166,1815166,ГАЗ,Belarus,0.6000000000000001,2018-12-06,4
1815170,1815170,ГАЗ,Belarus,-0.0769230769,2018-12-06,4
1815172,1815172,ГАЗ,Belarus,-0.5,2018-12-06,4
1815174,1815174,ГАЗ,Belarus,0.42857142859999997,2018-12-06,4
1815176,1815176,ГАЗ,Belarus,0.25,2018-12-06,4
1815182,1815182,ГАЗ,Belarus,0.0833333333,2018-12-06,4
1815187,1815187,ГАЗ,Belarus,0.1333333333,2018-12-06,4
1815189,1815189,ГАЗ,Belarus,0.14285714289999998,2018-12-06,4
1815193,1815193,ГАЗ,Belarus,0.2666666667,2018-12-06,4
1815195,1815195,ГАЗ,Belarus,0.42857142859999997,2018-12-06,4
1815595,1815595,ГАЗ,Belarus,0.7777777778,2018-12-09,4
1815634,1815634,ГАЗ,Belarus,-0.1304347826,2018-12-09,4
1815641,1815641,ГАЗ,Belarus,-0.1851851852,2018-12-09,4
1815643,1815643,ГАЗ,Belarus,0.0,2018-12-09,4
1815645,1815645,ГАЗ,Belarus,0.5,2018-12-09,4
1815648,1815648,ГАЗ,Belarus,-0.1764705882,2018-12-09,4
1817901,1817901,ГАЗ,Belarus,0.42857142859999997,2018-12-06,4
1817903,1817903,ГАЗ,Belarus,0.25333333329999996,2018-12-06,4
1817905,1817905,ГАЗ,Belarus,0.0,2018-12-06,4
1817906,1817906,ГАЗ,Belarus,0.0,2018-12-06,4
1817907,1817907,ГАЗ,Belarus,0.5,2018-12-06,4
1817909,1817909,ГАЗ,Belarus,0.0,2018-12-06,4
